00001,-410.561 
00002,-400.439 
00003,-3000.000 
00004,-433.378 
00005,-401.126 
00006,-394.999 
00007,-435.453 
00008,-3000.000 
00009,-3000.000 
00010,-2000.000 
00011,-3000.000 
00012,-3000.000 
00013,-434.738 
00014,-412.601 
00015,-403.159 
00016,-2000.000 
00017,-2000.000 
00018,-1000.000 
00019,-435.418 
00020,-432.712 
00021,-35.659 
00022,-437.458 
00023,-438.138 
00024,-1000.000 
00025,-438.818 
00026,-402.486 
00027,-2000.000 
00028,-1000.000 
00029,-411.900 
00030,-438.138 
00031,-434.738 
00032,-411.900 
00033,-2000.000 
00034,-3000.000 
00035,-411.914 
00036,-5000.000 
00037,-5000.000 
00038,-4000.000 
00039,-3000.000 
00040,-5000.000 
00041,-5000.000 
00042,-4000.000 
00043,-410.625 
00044,-2000.000 
00045,-438.138 
00046,-410.625 
00047,-4000.000 
00048,-413.260 
00049,-405.185 
00050,-2000.000 
00051,-437.458 
00052,-405.185 
00053,-403.825 
00054,-3000.000 
00055,-2000.000 
00056,-4000.000 
00057,-404.505 
00058,-1000.000 
00059,-4000.000 
00060,-4000.000 
00061,-3000.000 
00062,-2000.000 
00063,-3000.000 
00064,-403.159 
00065,-412.580 
00066,-4000.000 
00067,-441.538 
00068,-1000.000 
00069,-4000.000 
00070,-37.720 
00071,-438.173 
00072,-37.720 
00073,-401.813 
00074,-39.094 
00075,-435.439 
00076,-432.698 
00077,-401.785 
00078,-5000.000 
00079,-432.032 
00080,-432.039 
00081,-4000.000 
00082,-436.799 
00083,-416.674 
00084,-2000.000 
00085,-13.586 
00086,-1000.000 
00087,-434.079 
00088,-411.914 
00089,-2000.000 
00090,-2000.000 
00091,-404.533 
00092,-2000.000 
00093,-2000.000 
00094,-1000.000 
00095,-408.500 
00096,-38.379 
00097,-3000.000 
00098,-35.659 
00099,-408.500 
00100,-408.500 
00101,-2000.000 
00102,-2000.000 
00103,-432.053 
00104,-435.453 
00105,-436.098 
00106,-409.180 
00107,-42.459 
00108,-407.140 
00109,-415.300 
00110,-409.180 
00111,-2000.000 
00112,-2000.000 
00113,-414.634 
00114,-416.674 
00115,-416.674 
00116,-42.459 
00117,-440.178 
00118,-1000.000 
00119,-405.879 
00120,-411.234 
00121,-2000.000 
00122,-35.659 
00123,-37.699 
00124,-3000.000 
00125,-399.745 
00126,-38.393 
00127,-1000.000 
00128,-432.032 
00129,-40.433 
00130,-2000.000 
00131,-434.752 
00132,-434.752 
00133,-434.752 
00134,-407.154 
00135,-407.834 
00136,-434.752 
00137,-434.752 
00138,-434.752 
00139,-398.413 
00140,-405.879 
00141,-3000.000 
00142,-434.752 
00143,-430.672 
00144,-404.526 
00145,-3000.000 
00146,-37.699 
00147,-433.378 
00148,-434.752 
00149,-434.752 
00150,-438.818 
00151,-1000.000 
00152,-403.166 
00153,-409.293 
00154,-435.432 
00155,-433.378 
00156,-433.378 
00157,-436.098 
00158,-2000.000 
00159,-406.559 
00160,-437.458 
00161,-437.458 
00162,-434.058 
00163,-2000.000 
00164,-439.498 
00165,-439.498 
00166,-434.738 
00167,-439.498 
00168,-434.759 
00169,-439.498 
00170,-439.498 
00171,-434.058 
00172,-6000.000 
00173,-438.138 
00174,-436.098 
00175,-436.098 
00176,-35.659 
00177,-432.018 
00178,-2000.000 
00179,-411.914 
00180,-433.378 
00181,-1000.000 
00182,-440.178 
00183,-405.100 
00184,-5000.000 
00185,-436.098 
00186,-436.098 
00187,-436.098 
00188,-440.178 
00189,-433.378 
00190,-441.538 
00191,-435.439 
00192,-401.820 
00193,-434.079 
00194,-433.378 
00195,-441.538 
00196,-434.738 
00197,-403.825 
00198,-397.705 
00199,-2.706 
00200,-435.439 
00201,-2.706 
00202,-6.786 
00203,-398.385 
00204,-2.706 
00205,-1000.000 
00206,-2.706 
00207,-2.706 
00208,-398.385 
00209,-401.105 
00210,-2.706 
00211,-6.786 
00212,-2.706 
00213,-400.425 
00214,-2.706 
00215,-5.440 
00216,-397.705 
00217,-2000.000 
00218,-398.385 
00219,-2.706 
00220,-2.706 
00221,-6.786 
00222,-5.426 
00223,-2000.000 
00224,-6.786 
00225,-6.786 
00226,-2.706 
00227,-3000.000 
00228,-2.706 
00229,-2.706 
00230,-6000.000 
00231,-401.785 
00232,-401.785 
00233,-1000.000 
00234,-2.706 
00235,-4.746 
00236,-402.465 
00237,-2000.000 
00238,-399.745 
00239,-2.706 
00240,-1000.000 
00241,-6.786 
00242,-2.706 
00243,-2.706 
00244,-406.460 
00245,-1000.000 
00246,-5.440 
00247,-1000.000 
00248,-39.739 
00249,-1000.000 
00250,-40.419 
00251,-1000.000 
00252,-1000.000 
00253,-1000.000 
00254,-2.706 
00255,-399.745 
00256,-9.506 
00257,-2.706 
00258,-34.313 
00259,-2.706 
00260,-2000.000 
00261,-4000.000 
00262,-398.413 
00263,-398.385 
00264,-2.706 
00265,-401.799 
00266,-1000.000 
00267,-400.425 
00268,-403.825 
00269,-6.786 
00270,-6.786 
00271,-1000.000 
00272,-6.786 
00273,-429.999 
00274,-6.786 
00275,-1000.000 
00276,-6.786 
00277,-6.786 
00278,-6.786 
00279,-1000.000 
00280,-2.706 
00281,-400.425 
00282,-6.786 
00283,-2.706 
00284,-6.786 
00285,-6.786 
00286,-2000.000 
00287,-1000.000 
00288,-3000.000 
00289,-6.786 
00290,-39.739 
00291,-403.825 
00292,-405.185 
00293,-2000.000 
00294,-6.786 
00295,-4000.000 
00296,-6.786 
00297,-1000.000 
00298,-5000.000 
00299,-6.786 
00300,-4000.000 
00301,-2.706 
00302,-2000.000 
00303,-1000.000 
00304,-1000.000 
00305,-6.786 
00306,-5000.000 
00307,-6.786 
00308,-5.426 
00309,-6.786 
00310,-2.706 
00311,-3000.000 
00312,-13.586 
00313,-397.705 
00314,-2.706 
00315,-1000.000 
00316,-1000.000 
00317,-39.094 
00318,-6.786 
00319,-4000.000 
00320,-1000.000 
00321,-6.786 
00322,-39.739 
00323,-1000.000 
00324,-1000.000 
00325,-6.786 
00326,-1000.000 
00327,-2.706 
00328,-2.706 
00329,-5000.000 
00330,-4000.000 
00331,-1000.000 
00332,-6.786 
00333,-1000.000 
00334,-4000.000 
00335,-1000.000 
00336,-1000.000 
00337,-2000.000 
00338,-1000.000 
00339,-6.786 
00340,-6.786 
00341,-1000.000 
00342,-1000.000 
00343,-1000.000 
00344,-1000.000 
00345,-1000.000 
00346,-4000.000 
00347,-6.786 
00348,-1000.000 
00349,-6000.000 
00350,-1000.000 
00351,-2.706 
00352,-1000.000 
00353,-6.786 
00354,-2.706 
00355,-3000.000 
00356,-1000.000 
00357,-1000.000 
00358,-400.425 
00359,-3000.000 
00360,-1000.000 
00361,-1000.000 
00362,-6.786 
00363,-5000.000 
00364,-1000.000 
00365,-1000.000 
00366,-1000.000 
00367,-2000.000 
00368,-1000.000 
00369,-6.786 
00370,-2.706 
00371,-2.706 
00372,-5.440 
00373,-1000.000 
00374,-1000.000 
00375,-2000.000 
00376,-4.080 
00377,-6.786 
00378,-3000.000 
00379,-6.786 
00380,-1000.000 
00381,-1000.000 
00382,-1000.000 
00383,-1.360 
00384,-2000.000 
00385,-3000.000 
00386,-5.440 
00387,-402.479 
00388,-35.659 
00389,-5.440 
00390,-5000.000 
00391,-5.440 
00392,-12.240 
00393,-3000.000 
00394,-1000.000 
00395,-39.739 
00396,-5.440 
00397,-1000.000 
00398,-1000.000 
00399,-402.479 
00400,-6.786 
00401,-407.926 
00402,-39.739 
00403,-1000.000 
00404,-42.459 
00405,-34.299 
00406,-39.739 
00407,-438.818 
00408,-14.861 
00409,-35.659 
00410,-433.378 
00411,-1000.000 
00412,-438.818 
00413,-42.459 
00414,-397.039 
00415,-438.818 
00416,-6.786 
00417,-39.739 
00418,-6.786 
00419,-35.659 
00420,-5000.000 
00421,-2.706 
00422,-6.786 
00423,-401.785 
00424,-1000.000 
00425,-6.786 
00426,-42.459 
00427,-38.393 
00428,-39.739 
00429,-434.738 
00430,-38.393 
00431,-432.712 
00432,-432.698 
00433,-39.739 
00434,-39.739 
00435,-39.739 
00436,-39.739 
00437,-39.739 
00438,-39.739 
00439,-38.393 
00440,-2000.000 
00441,-3000.000 
00442,-401.105 
00443,-6.786 
00444,-6.786 
00445,-6.786 
00446,-3000.000 
00447,-401.785 
00448,-38.379 
00449,-1000.000 
00450,-2.706 
00451,-401.785 
00452,-6.786 
00453,-2000.000 
00454,-1000.000 
00455,-2000.000 
