INFO:root:episode:6400 e_greed:0.14852799999994853 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [3, 3], [1, 6], [1, 0], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6450 e_greed:0.14812799999994813 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [3, 3], [1, 0], [1, 6], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:6500 e_greed:0.14772799999994773 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [3, 3], [1, 6], [1, 0], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6550 e_greed:0.14732799999994733 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [3, 3], [1, 6], [1, 0], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6600 e_greed:0.14692799999994693 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [3, 3], [1, 6], [1, 0], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6650 e_greed:0.14652799999994653 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6700 e_greed:0.14612799999994613 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6750 e_greed:0.14572799999994573 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6800 e_greed:0.14532799999994533 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6850 e_greed:0.14492799999994493 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6900 e_greed:0.14452799999994453 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:6950 e_greed:0.14412799999994413 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7000 e_greed:0.14372799999994373 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7050 e_greed:0.14332799999994333 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7100 e_greed:0.14292799999994293 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7150 e_greed:0.14252799999994253 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [3, 3], [1, 6], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7200 e_greed:0.14212799999994213 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7250 e_greed:0.14172799999994173 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7300 e_greed:0.14132799999994133 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7350 e_greed:0.14092799999994093 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7400 e_greed:0.14052799999994053 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7450 e_greed:0.14012799999994013 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7500 e_greed:0.13972799999993973 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7550 e_greed:0.13932799999993933 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7600 e_greed:0.13892799999993893 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7650 e_greed:0.13852799999993853 Cost: 7.110972944854891 Reward:-1.3599775603702646 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [0, 2]]
INFO:root:episode:7700 e_greed:0.13812799999993813 Cost: 7.110972944854891 Reward:-1.3599775603702646 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [0, 2]]
INFO:root:episode:7750 e_greed:0.13772799999993773 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7800 e_greed:0.13732799999993733 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7850 e_greed:0.13692799999993693 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:7900 e_greed:0.13652799999993653 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:7950 e_greed:0.13612799999993613 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8000 e_greed:0.13572799999993573 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8050 e_greed:0.13532799999993533 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8100 e_greed:0.13492799999993493 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8150 e_greed:0.13452799999993453 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8200 e_greed:0.13412799999993413 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8250 e_greed:0.13372799999993373 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8300 e_greed:0.13332799999993333 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8350 e_greed:0.13292799999993293 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8400 e_greed:0.13252799999993253 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8450 e_greed:0.13212799999993213 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8500 e_greed:0.13172799999993173 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8550 e_greed:0.13132799999993133 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8600 e_greed:0.13092799999993093 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8650 e_greed:0.13052799999993053 Cost: 7.110972944854891 Reward:-1.3599775603702646 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [0, 2]]
INFO:root:episode:8700 e_greed:0.13012799999993013 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8750 e_greed:0.12972799999992973 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8800 e_greed:0.12932799999992933 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8850 e_greed:0.12892799999992893 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:8900 e_greed:0.12852799999992853 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:8950 e_greed:0.12812799999992813 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:9000 e_greed:0.12772799999992773 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9050 e_greed:0.12732799999992733 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [2, 2]]
INFO:root:episode:9100 e_greed:0.12692799999992693 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [1, 1], [4, 2]]
INFO:root:episode:9150 e_greed:0.12652799999992653 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9200 e_greed:0.12612799999992613 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9250 e_greed:0.12572799999992573 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9300 e_greed:0.12532799999992533 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9350 e_greed:0.12492799999992493 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9400 e_greed:0.12452799999992453 Cost: 10.81288837738215 Reward:-38.379131885642856 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [2, 1]]
INFO:root:episode:9450 e_greed:0.12412799999992413 Cost: 10.608891743326613 Reward:-36.33916554508748 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [0, 1]]
INFO:root:episode:9500 e_greed:0.12372799999992373 Cost: 10.608891743326613 Reward:-36.33916554508748 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [0, 1]]
INFO:root:episode:9550 e_greed:0.12332799999992333 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9600 e_greed:0.12292799999992293 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9650 e_greed:0.12252799999992253 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9700 e_greed:0.12212799999992213 Cost: 10.608891743326613 Reward:-36.33916554508748 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [0, 1]]
INFO:root:episode:9750 e_greed:0.12172799999992173 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9800 e_greed:0.12132799999992133 Cost: 10.81288837738215 Reward:-38.379131885642856 Action:[-1, -1, [1, 0], [4, 4], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [2, 1]]
INFO:root:episode:9850 e_greed:0.12092799999992093 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [2, 2], [1, 1]]
INFO:root:episode:9900 e_greed:0.12052799999992053 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [4, 2], [1, 1]]
INFO:root:episode:9950 e_greed:0.12012799999992013 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [4, 2], [1, 1]]
INFO:root:episode:10000 e_greed:0.11972799999991973 Cost: 6.974975188817864 Reward:0.0 Action:[-1, -1, [4, 4], [1, 0], [1, 6], [3, 3], [0, 5], [2, 7], [4, 2], [1, 1]]
