335,16999.947 
336,16252.509 
337,14812.073 
338,18703.545 
339,16871.568 
340,17850.520 
341,17244.336 
342,24455.018 
343,20344.193 
344,21527.363 
345,23349.688 
346,21760.221 
347,23963.023 
348,20681.229 
349,17614.197 
350,14693.667 
351,21541.004 
352,26805.066 
353,17614.643 
354,23695.941 
355,23869.955 
356,20439.123 
357,22423.295 
358,19786.441 
359,21980.387 
360,25271.129 
361,21291.357 
362,17608.910 
363,22681.227 
364,23808.627 
365,16652.475 
366,18509.344 
367,20303.873 
368,17688.613 
369,27111.248 
370,13326.300 
371,21282.932 
372,24907.430 
373,22923.646 
374,26904.662 
375,18953.545 
376,24825.889 
377,23607.082 
378,26271.010 
379,25013.697 
380,19803.982 
381,18558.174 
382,18256.139 
383,22118.943 
384,19275.498 
385,20432.541 
386,14472.621 
387,17353.865 
388,27488.375 
389,17536.701 
390,19181.408 
391,26459.201 
392,18153.994 
393,20419.662 
394,24693.885 
395,24073.445 
396,21505.613 
397,25285.039 
398,27199.533 
399,27306.820 
400,27011.076 
401,21294.658 
402,19648.205 
403,22331.156 
404,14570.240 
405,13040.090 
406,14483.029 
407,21002.850 
408,19633.459 
409,17520.467 
410,14516.979 
411,23963.648 
412,24715.031 
413,19887.562 
414,20467.480 
415,19986.535 
416,15735.454 
417,15025.678 
418,18769.387 
419,15058.285 
420,13150.394 
421,20635.762 
422,15573.142 
423,14794.924 
424,16246.267 
425,13901.262 
426,13059.446 
427,15805.832 
428,14933.960 
429,10917.592 
430,13627.801 
431,13848.487 
432,17832.820 
433,17124.896 
434,20700.463 
435,14267.926 
436,13469.767 
437,14951.020 
438,16986.619 
439,18603.975 
440,16403.135 
441,12746.231 
442,12807.770 
443,14099.404 
444,12512.934 
445,10951.381 
446,7152.802 
447,10800.610 
448,11092.760 
449,8470.009 
450,10168.567 
451,7548.183 
452,17472.949 
453,6974.536 
454,11560.703 
455,10564.900 
456,9216.455 
457,8067.044 
458,8018.209 
459,9642.956 
460,8388.335 
461,9583.378 
462,11903.573 
463,8225.349 
464,5732.437 
465,8668.576 
466,8124.789 
467,6135.028 
468,11250.818 
469,7309.366 
470,6272.780 
471,4070.954 
472,8597.290 
473,3639.130 
474,5485.508 
475,6291.504 
476,7753.357 
477,4753.000 
478,5607.838 
479,6592.968 
480,12337.173 
481,6154.165 
482,4519.485 
483,10105.294 
484,7458.633 
485,7202.653 
486,9005.317 
487,5308.975 
488,9138.152 
489,3475.870 
490,4952.413 
491,7076.255 
492,10919.704 
493,5028.532 
494,4368.221 
495,5605.598 
496,7593.368 
497,5814.811 
498,5746.013 
499,4864.143 
500,4624.573 
501,8593.957 
502,4967.258 
503,6650.138 
504,8598.729 
505,5529.870 
506,6097.953 
507,6863.930 
508,4165.022 
509,8025.007 
510,7707.220 
511,5311.715 
512,5982.399 
513,3209.283 
514,6242.440 
515,6492.102 
516,2916.448 
517,5087.292 
518,3565.005 
519,3760.774 
520,4220.021 
521,4714.818 
522,5705.781 
523,4639.953 
524,6202.389 
525,8058.906 
526,3738.399 
527,6790.571 
528,5033.499 
529,2561.375 
530,6203.277 
531,4765.300 
532,3526.336 
533,7984.084 
534,5129.332 
535,14838.045 
536,12370.717 
537,9548.421 
538,12541.364 
539,16511.287 
540,14852.196 
541,8773.733 
542,8267.501 
543,8791.884 
544,8436.365 
545,8077.877 
546,3566.237 
547,8926.093 
548,7836.926 
549,6885.664 
550,3658.416 
551,4678.634 
552,4666.507 
553,5787.731 
554,6297.494 
555,5987.559 
556,6214.967 
557,5087.034 
558,5905.089 
559,4440.857 
560,6501.731 
561,2798.826 
562,13327.028 
563,11018.892 
564,5138.896 
565,7578.033 
566,5077.736 
567,6387.652 
568,8274.038 
569,8683.651 
570,4138.183 
571,4233.007 
572,4228.686 
573,6372.570 
574,9477.068 
575,3068.518 
576,6954.716 
577,3560.556 
578,12272.404 
579,9209.698 
580,6005.585 
581,6275.391 
582,5216.163 
583,7445.794 
584,4831.004 
585,8790.310 
586,4785.208 
587,8474.790 
588,3838.645 
589,5976.494 
590,5657.927 
591,4253.188 
592,9692.911 
593,4787.831 
594,7157.532 
595,5989.730 
596,3838.136 
597,4141.164 
598,4230.601 
599,3282.450 
600,5554.415 
601,4977.291 
602,5395.220 
603,9813.632 
604,7112.739 
