335,24813.695 
336,26533.254 
337,39923.359 
338,36236.234 
339,37442.715 
340,41464.582 
341,29244.693 
342,25491.385 
343,33705.879 
344,31572.754 
345,29226.268 
346,29756.607 
347,36445.008 
348,28294.607 
349,37400.715 
350,24434.373 
351,35279.109 
352,35216.184 
353,44345.113 
354,33531.012 
355,28960.908 
356,38296.641 
357,33763.684 
358,21859.969 
359,35387.020 
360,27878.654 
361,28519.744 
362,24780.900 
363,25260.074 
364,27872.059 
365,31401.119 
366,25032.875 
367,26674.676 
368,27668.629 
369,42541.957 
370,30027.430 
371,30293.055 
372,36472.996 
373,45148.805 
374,32822.922 
375,26171.791 
376,26541.887 
377,23314.227 
378,25928.709 
379,36527.430 
380,44624.262 
381,37273.477 
382,33156.742 
383,28417.125 
384,28020.188 
385,28212.152 
386,37276.867 
387,26317.775 
388,22947.846 
389,24696.264 
390,27641.012 
391,19328.955 
392,19640.396 
393,26424.195 
394,23412.492 
395,32355.824 
396,37459.238 
397,23681.020 
398,22758.770 
399,31386.418 
400,20669.264 
401,32478.729 
402,29583.025 
403,31281.098 
404,26326.221 
405,20464.250 
406,18060.129 
407,25181.770 
408,23290.160 
409,24955.279 
410,22134.656 
411,20986.402 
412,43397.312 
413,26519.770 
414,21961.379 
415,25307.303 
416,23675.152 
417,19323.119 
418,21239.246 
419,23317.604 
420,28571.758 
421,23812.717 
422,22153.385 
423,34204.012 
424,27419.850 
425,26785.723 
426,17718.697 
427,25127.793 
428,22410.420 
429,15763.825 
430,25514.752 
431,17894.012 
432,16267.485 
433,19839.066 
434,13975.223 
435,22385.943 
436,13882.982 
437,10783.887 
438,20550.490 
439,11829.658 
440,18572.857 
441,12378.915 
442,29069.389 
443,14041.959 
444,16688.971 
445,17813.814 
446,9826.004 
447,11511.873 
448,8365.567 
449,10941.087 
450,8602.061 
451,7600.255 
452,9220.373 
453,23319.830 
454,20539.770 
455,20727.824 
456,10749.854 
457,11962.387 
458,14939.825 
459,17548.930 
460,7285.018 
461,9541.017 
462,6036.243 
463,5439.235 
464,10130.001 
465,7639.984 
466,8440.236 
467,18855.693 
468,9750.246 
469,9696.159 
470,8352.244 
471,9376.027 
472,12356.218 
473,17950.621 
474,19473.365 
475,3789.038 
476,7058.942 
477,7411.252 
478,6822.298 
479,3430.743 
480,6296.083 
481,6541.750 
482,5362.831 
483,3898.993 
484,5483.163 
485,9249.809 
486,2703.702 
487,5435.632 
488,4948.634 
489,7056.646 
490,6252.097 
491,3309.313 
492,6348.942 
493,3305.947 
494,2516.292 
495,27589.713 
496,2828.046 
497,5022.944 
498,26733.777 
499,2485.837 
500,22563.445 
501,7251.725 
502,4275.338 
503,3399.517 
504,15110.052 
505,5079.679 
506,9340.046 
507,3803.547 
508,16888.244 
509,22125.184 
510,4508.099 
511,3807.796 
512,4344.286 
513,5172.093 
514,8716.177 
515,2194.428 
516,3158.195 
517,5523.733 
518,6142.915 
519,23754.221 
520,3140.723 
521,4922.382 
522,2640.074 
523,3663.479 
524,3119.761 
525,2099.457 
526,1763.004 
527,4741.899 
528,2449.820 
529,3534.471 
530,6334.748 
531,12503.935 
532,8259.736 
533,3824.945 
534,29928.604 
535,14510.853 
536,13874.453 
537,19585.699 
538,8359.676 
539,19708.518 
540,13605.856 
541,13903.671 
542,11809.676 
543,14841.374 
544,10871.765 
545,9902.596 
546,12728.858 
547,22560.713 
548,7246.208 
549,6805.706 
550,6185.686 
551,5938.685 
552,12426.373 
553,10156.029 
554,6301.373 
555,6949.968 
556,6783.106 
557,6950.579 
558,4343.470 
559,3911.138 
560,7896.171 
561,5258.962 
562,6510.571 
563,6862.130 
564,18300.143 
565,3310.258 
566,6228.468 
567,27722.027 
568,5857.382 
569,10408.032 
570,8351.132 
571,7777.662 
572,6607.709 
573,17626.393 
574,6795.085 
575,3751.300 
